"","V1","V2"
"result.1306",2001,0
"result.1307",2001,0
"result.1308",2001,0
"result.1309",2001,0
"result.1310",2001,0
"result.1311",2001,0
"result.1312",2001,0
"result.1313",2001,0
"result.1314",2001,0
"result.1315",2001,0
"result.1316",2001,0
"result.1317",2001,0
"result.1318",2001,0
"result.1319",2001,0
"result.1320",2001,0
"result.1321",2001,0
"result.1322",2001,0
"result.1323",2001,0
"result.1324",2001,0
"result.1325",2001,0
"result.1326",2001,0
"result.1327",2001,0
"result.1328",2001,0
"result.1329",2001,0
"result.1330",2001,0
"result.1331",2001,0
"result.1332",2001,0
"result.1333",2001,0
"result.1334",2001,0
"result.1335",2001,0
"result.1336",2001,0
"result.1337",2001,0
"result.1338",2001,0
"result.1339",2001,0
"result.1340",2001,0
"result.1341",2001,0
"result.1342",2001,0
"result.1343",2001,0
"result.1344",2001,0
"result.1345",2001,0
"result.1346",2001,0
"result.1347",2001,0
"result.1348",2001,0
"result.1349",2001,0
"result.1350",2001,0
"result.1351",2001,0
"result.1352",2001,0
"result.1353",2001,0
"result.1354",2001,0
"result.1355",2001,0
"result.1356",2001,0
"result.1357",2001,0
"result.1358",2001,0
"result.1359",168,0.270594022354096
"result.1360",2001,0
"result.1361",2001,0
"result.1362",2001,0
"result.1363",2001,0
"result.1364",2001,0
"result.1365",2001,0
"result.1366",2001,0
"result.1367",2001,0
"result.1368",2001,0
"result.1369",2001,0
"result.1370",2001,0
"result.1371",2001,0
"result.1372",2001,0
"result.1373",2001,0
"result.1374",2001,0
"result.1375",2001,0
"result.1376",2001,0
"result.1377",2001,0
"result.1378",2001,0
"result.1379",2001,0
"result.1380",2001,0
"result.1381",2001,0
"result.1382",2001,0
"result.1383",992,0.420703433967645
"result.1384",2001,0
"result.1385",2001,0
"result.1386",2001,0
"result.1387",2001,0
"result.1388",2001,0
"result.1389",2001,0
"result.1390",2001,0
"result.1391",2001,0
"result.1392",2001,0
"result.1393",2001,0
"result.1394",2001,0
"result.1395",2001,0
"result.1396",2001,0
"result.1397",2001,0
"result.1398",988,0.462880822232059
"result.1399",1021,0.519774602118044
"result.1400",2001,0
"result.1401",2001,0
"result.1402",2001,0
"result.1403",2001,0
"result.1404",2001,0
"result.1405",2001,0
"result.1406",2001,0
"result.1407",2001,0
"result.1408",2001,0
"result.1409",2001,0
"result.1410",2001,0
"result.1411",2001,0
"result.1412",2001,0
"result.1413",2001,0
"result.1414",2001,0
"result.1415",2001,0
"result.1416",2001,0
"result.1417",2001,0
"result.1418",2001,0
"result.1419",2001,0
"result.1420",2001,0
"result.1421",2001,0
"result.1422",2001,0
"result.1423",2001,0
"result.1424",2001,0
"result.1425",2001,0
"result.1426",2001,0
"result.1427",2001,0
"result.1428",2001,0
"result.1429",2001,0
"result.1430",2001,0
"result.1431",2001,0
"result.1432",2001,0
"result.1433",2001,0
"result.1434",2001,0
"result.1435",2001,0
"result.1436",2001,0
"result.1437",2001,0
"result.1438",1023,0.515953269947833
"result.1439",1021,0.389789265256315
"result.1440",2001,0
"result.1441",2001,0
"result.1442",2001,0
"result.1443",2001,0
"result.1444",2001,0
"result.1445",2001,0
"result.1446",2001,0
"result.1447",878,0.472825122467341
"result.1448",2001,0
"result.1449",2001,0
"result.1450",2001,0
"result.1451",2001,0
"result.1452",2001,0
"result.1453",2001,0
"result.1454",2001,0
"result.1455",2001,0
"result.1456",2001,0
"result.1457",2001,0
"result.1458",2001,0
"result.1459",2001,0
"result.1460",2001,0
"result.1461",2001,0
"result.1462",2001,0
"result.1463",2001,0
"result.1464",2001,0
"result.1465",2001,0
"result.1466",2001,0
"result.1467",2001,0
"result.1468",2001,0
"result.1469",2001,0
"result.1470",2001,0
"result.1471",2001,0
"result.1472",2001,0
"result.1473",2001,0
"result.1474",2001,0
"result.1475",2001,0
"result.1476",497,0
"result.1477",2001,0
"result.1478",2001,0
"result.1479",2001,0
"result.1480",2001,0
"result.1481",2001,0
"result.1482",2001,0
"result.1483",2001,0
"result.1484",2001,0
"result.1485",2001,0
"result.1486",2001,0
"result.1487",2001,0
"result.1488",2001,0
"result.1489",2001,0
"result.1490",2001,0
"result.1491",2001,0
"result.1492",2001,0
"result.1493",2001,0
"result.1494",2001,0
"result.1495",2001,0
"result.1496",2001,0
"result.1497",2001,0
"result.1498",2001,0
"result.1499",2001,0
"result.1500",2001,0
"result.1501",2001,0
"result.1502",1021,0.374732011238951
"result.1503",2001,0
"result.1504",2001,0
"result.1505",2001,0
"result.1506",2001,0
"result.1507",2001,0
"result.1508",2001,0
"result.1509",2001,0
"result.1510",1012,0.564506288608095
"result.1511",992,0.732342669646126
"result.1512",2001,0
"result.1513",2001,0
"result.1514",2001,0
"result.1515",2001,0
"result.1516",2001,0
"result.1517",2001,0
"result.1518",2001,0
"result.1519",2001,0
"result.1520",2001,0
"result.1521",2001,0
"result.1522",2001,0
"result.1523",2001,0
"result.1524",2001,0
"result.1525",2001,0
"result.1526",2001,0
"result.1527",2001,0
"result.1528",2001,0
"result.1529",2001,0
"result.1530",2001,0
"result.1531",2001,0
"result.1532",2001,0
"result.1533",2001,0
"result.1534",2001,0
"result.1535",2001,0
"result.1536",2001,0
"result.1537",2001,0
"result.1538",2001,0
"result.1539",1003,0.457268517644282
"result.1540",2001,0
"result.1541",2001,0
"result.1542",2001,0
"result.1543",2001,0
"result.1544",2001,0
"result.1545",2001,0
"result.1546",2001,0
"result.1547",2001,0
"result.1548",2001,0
"result.1549",2001,0
"result.1550",2001,0
"result.1551",2001,0
"result.1552",2001,0
"result.1553",2001,0
"result.1554",2001,0
"result.1555",2001,0
"result.1556",2001,0
"result.1557",2001,0
"result.1558",2001,0
"result.1559",2001,0
"result.1560",2001,0
"result.1561",2001,0
"result.1562",2001,0
"result.1563",2001,0
"result.1564",2001,0
"result.1565",2001,0
"result.1566",2001,0
"result.1567",930,0.289998261262793
"result.1568",2001,0
"result.1569",2001,0
"result.1570",2001,0
"result.1571",2001,0
"result.1572",2001,0
"result.1573",2001,0
"result.1574",992,0.650890747826423
"result.1575",2001,0
"result.1576",2001,0
"result.1577",2001,0
"result.1578",2001,0
"result.1579",2001,0
"result.1580",2001,0
"result.1581",2001,0
"result.1582",1007,0.38528238918539
"result.1583",2001,0
"result.1584",2001,0
"result.1585",2001,0
"result.1586",2001,0
"result.1587",2001,0
"result.1588",2001,0
"result.1589",2001,0
"result.1590",2001,0
"result.1591",2001,0
"result.1592",2001,0
"result.1593",2001,0
"result.1594",2001,0
"result.1595",2001,0
"result.1596",2001,0
"result.1597",2001,0
"result.1598",2001,0
"result.1599",2001,0
"result.1600",1001,0.3068167522534
"result.1601",2001,0
"result.1602",2001,0
"result.1603",2001,0
"result.1604",2001,0
"result.1605",2001,0
"result.1606",2001,0
"result.1607",2001,0
"result.1608",2001,0
"result.1609",2001,0
"result.1610",2001,0
"result.1611",2001,0
"result.1612",2001,0
"result.1613",2001,0
"result.1614",2001,0
"result.1615",2001,0
"result.1616",2001,0
"result.1617",2001,0
"result.1618",2001,0
"result.1619",2001,0
"result.1620",2001,0
"result.1621",2001,0
"result.1622",2001,0
"result.1623",2001,0
"result.1624",2001,0
"result.1625",2001,0
"result.1626",2001,0
"result.1627",2001,0
"result.1628",2001,0
"result.1629",2001,0
"result.1630",2001,0
"result.1631",1021,0.480359332103717
"result.1632",2001,0
"result.1633",2001,0
"result.1634",2001,0
"result.1635",2001,0
"result.1636",2001,0
"result.1637",2001,0
"result.1638",2001,0
"result.1639",2001,0
"result.1640",2001,0
"result.1641",2001,0
"result.1642",2001,0
"result.1643",2001,0
"result.1644",2001,0
"result.1645",2001,0
"result.1646",2001,0
"result.1647",2001,0
"result.1648",2001,0
"result.1649",2001,0
"result.1650",2001,0
"result.1651",2001,0
"result.1652",2001,0
"result.1653",2001,0
"result.1654",2001,0
"result.1655",1235,0.375917829868815
"result.1656",2001,0
"result.1657",2001,0
"result.1658",2001,0
"result.1659",2001,0
"result.1660",2001,0
"result.1661",2001,0
"result.1662",2001,0
"result.1663",2001,0
"result.1664",2001,0
"result.1665",2001,0
"result.1666",2001,0
"result.1667",2001,0
"result.1668",2001,0
"result.1669",2001,0
"result.1670",2001,0
"result.1671",2001,0
"result.1672",2001,0
"result.1673",2001,0
"result.1674",2001,0
"result.1675",2001,0
"result.1676",2001,0
"result.1677",2001,0
"result.1678",1668,0.649658183161815
"result.1679",2001,0
"result.1680",2001,0
"result.1681",168,0.394001909507921
"result.1682",2001,0
"result.1683",2001,0
"result.1684",2001,0
"result.1685",2001,0
"result.1686",2001,0
"result.1687",2001,0
"result.1688",2001,0
"result.1689",2001,0
"result.1690",2001,0
"result.1691",2001,0
"result.1692",2001,0
"result.1693",2001,0
"result.1694",2001,0
"result.1695",2001,0
"result.1696",2001,0
"result.1697",2001,0
"result.1698",2001,0
"result.1699",2001,0
"result.1700",2001,0
"result.1701",2001,0
"result.1702",2001,0
"result.1703",2001,0
"result.1704",2001,0
"result.1705",2001,0
"result.1706",2001,0
"result.1707",2001,0
"result.1708",2001,0
"result.1709",2001,0
"result.1710",2001,0
"result.1711",2001,0
"result.1712",2001,0
"result.1713",2001,0
"result.1714",2001,0
"result.1715",2001,0
"result.1716",2001,0
"result.1717",2001,0
"result.1718",2001,0
"result.1719",1022,0.559270003725015
"result.1720",2001,0
"result.1721",2001,0
"result.1722",2001,0
"result.1723",2001,0
"result.1724",2001,0
"result.1725",2001,0
"result.1726",2001,0
"result.1727",2001,0
"result.1728",2001,0
"result.1729",2001,0
"result.1730",2001,0
"result.1731",2001,0
"result.1732",2001,0
"result.1733",2001,0
"result.1734",2001,0
"result.1735",1003,0.540539694708244
"result.1736",2001,0
"result.1737",2001,0
"result.1738",2001,0
"result.1739",2001,0
"result.1740",2001,0
"result.1741",2001,0
"result.1742",1003,0.573974021115021
"result.1743",2001,0
"result.1744",916,0.330372520308558
"result.1745",2001,0
"result.1746",2001,0
"result.1747",2001,0
"result.1748",2001,0
"result.1749",2001,0
"result.1750",2001,0
"result.1751",2001,0
"result.1752",2001,0
"result.1753",2001,0
"result.1754",2001,0
"result.1755",2001,0
"result.1756",2001,0
"result.1757",2001,0
"result.1758",2001,0
"result.1759",2001,0
"result.1760",2001,0
"result.1761",2001,0
"result.1762",2001,0
"result.1763",2001,0
"result.1764",2001,0
"result.1765",2001,0
"result.1766",2001,0
"result.1767",2001,0
"result.1768",2001,0
"result.1769",2001,0
"result.1770",2001,0
"result.1771",2001,0
"result.1772",2001,0
"result.1773",2001,0
"result.1774",2001,0
"result.1775",2001,0
"result.1776",2001,0
"result.1777",2001,0
"result.1778",2001,0
"result.1779",2001,0
"result.1780",2001,0
"result.1781",2001,0
"result.1782",2001,0
"result.1783",2001,0
"result.1784",2001,0
"result.1785",2001,0
"result.1786",2001,0
"result.1787",2001,0
"result.1788",2001,0
"result.1789",2001,0
"result.1790",2001,0
"result.1791",2001,0
"result.1792",2001,0
"result.1793",2001,0
"result.1794",2001,0
"result.1795",2001,0
"result.1796",2001,0
"result.1797",2001,0
"result.1798",2001,0
"result.1799",2001,0
"result.1800",2001,0
"result.1801",2001,0
"result.1802",2001,0
"result.1803",2001,0
"result.1804",2001,0
"result.1805",2001,0
"result.1806",2001,0
"result.1807",2001,0
"result.1808",2001,0
"result.1809",2001,0
"result.1810",2001,0
"result.1811",2001,0
"result.1812",2001,0
"result.1813",2001,0
"result.1814",2001,0
"result.1815",2001,0
"result.1816",2001,0
"result.1817",2001,0
"result.1818",2001,0
"result.1819",2001,0
"result.1820",2001,0
"result.1821",2001,0
"result.1822",2001,0
"result.1823",2001,0
"result.1824",2001,0
"result.1825",2001,0
"result.1826",2001,0
"result.1827",2001,0
"result.1828",2001,0
"result.1829",2001,0
"result.1830",2001,0
"result.1831",2001,0
"result.1832",2001,0
"result.1833",2001,0
"result.1834",2001,0
"result.1835",2001,0
"result.1836",2001,0
"result.1837",2001,0
"result.1838",2001,0
"result.1839",2001,0
"result.1840",2001,0
"result.1841",2001,0
"result.1842",2001,0
"result.1843",2001,0
"result.1844",2001,0
"result.1845",2001,0
"result.1846",2001,0
"result.1847",2001,0
"result.1848",2001,0
"result.1849",2001,0
"result.1850",2001,0
"result.1851",2001,0
"result.1852",2001,0
"result.1853",2001,0
"result.1854",2001,0
"result.1855",2001,0
"result.1856",2001,0
"result.1857",2001,0
"result.1858",2001,0
"result.1859",2001,0
"result.1860",2001,0
"result.1861",2001,0
"result.1862",1022,0.527886558590527
"result.1863",2001,0
"result.1864",2001,0
"result.1865",2001,0
"result.1866",2001,0
"result.1867",2001,0
"result.1868",2001,0
"result.1869",2001,0
"result.1870",2001,0
"result.1871",2001,0
"result.1872",2001,0
"result.1873",2001,0
"result.1874",2001,0
"result.1875",2001,0
"result.1876",2001,0
"result.1877",2001,0
"result.1878",2001,0
"result.1879",2001,0
"result.1880",2001,0
"result.1881",2001,0
"result.1882",2001,0
"result.1883",2001,0
"result.1884",2001,0
"result.1885",2001,0
"result.1886",2001,0
"result.1887",2001,0
"result.1888",168,0.243107536561293
"result.1889",2001,0
"result.1890",2001,0
"result.1891",2001,0
"result.1892",2001,0
"result.1893",2001,0
"result.1894",2001,0
"result.1895",2001,0
"result.1896",2001,0
"result.1897",2001,0
"result.1898",2001,0
"result.1899",2001,0
"result.1900",2001,0
"result.1901",2001,0
"result.1902",2001,0
"result.1903",2001,0
"result.1904",2001,0
"result.1905",2001,0
"result.1906",2001,0
"result.1907",2001,0
"result.1908",2001,0
"result.1909",2001,0
"result.1910",2001,0
"result.1911",2001,0
"result.1912",2001,0
"result.1913",2001,0
"result.1914",2001,0
"result.1915",2001,0
"result.1916",2001,0
"result.1917",2001,0
"result.1918",2001,0
"result.1919",2001,0
"result.1920",2001,0
"result.1921",2001,0
"result.1922",2001,0
"result.1923",2001,0
"result.1924",2001,0
"result.1925",2001,0
"result.1926",992,0.463418541358649
"result.1927",2001,0
"result.1928",2001,0
"result.1929",2001,0
"result.1930",2001,0
"result.1931",2001,0
"result.1932",2001,0
"result.1933",2001,0
"result.1934",2001,0
"result.1935",2001,0
"result.1936",2001,0
"result.1937",2001,0
"result.1938",2001,0
"result.1939",2001,0
"result.1940",2001,0
"result.1941",2001,0
"result.1942",2001,0
"result.1943",1003,0.714254720208871
"result.1944",2001,0
"result.1945",2001,0
"result.1946",2001,0
"result.1947",2001,0
"result.1948",2001,0
"result.1949",2001,0
"result.1950",2001,0
"result.1951",2001,0
"result.1952",2001,0
"result.1953",2001,0
"result.1954",2001,0
"result.1955",2001,0
"result.1956",2001,0
"result.1957",2001,0
"result.1958",2001,0
"result.1959",1668,0.691478762645211
"result.1960",2001,0
"result.1961",2001,0
"result.1962",2001,0
"result.1963",2001,0
"result.1964",2001,0
"result.1965",2001,0
"result.1966",1021,0.680913825990825
"result.1967",2001,0
"result.1968",2001,0
"result.1969",2001,0
"result.1970",2001,0
"result.1971",2001,0
"result.1972",2001,0
"result.1973",2001,0
"result.1974",2001,0
"result.1975",2001,0
"result.1976",2001,0
"result.1977",2001,0
"result.1978",2001,0
"result.1979",2001,0
"result.1980",2001,0
"result.1981",2001,0
"result.1982",2001,0
"result.1983",2001,0
"result.1984",2001,0
"result.1985",2001,0
"result.1986",2001,0
"result.1987",2001,0
"result.1988",2001,0
"result.1989",2001,0
"result.1990",2001,0
"result.1991",2001,0
"result.1992",2001,0
"result.1993",2001,0
"result.1994",2001,0
"result.1995",2001,0
"result.1996",2001,0
"result.1997",2001,0
"result.1998",2001,0
"result.1999",2001,0
"result.2000",2001,0
"result.2001",2001,0
"result.2002",2001,0
"result.2003",2001,0
"result.2004",2001,0
"result.2005",2001,0
"result.2006",2001,0
"result.2007",2001,0
"result.2008",2001,0
"result.2009",2001,0
"result.2010",2001,0
"result.2011",2001,0
"result.2012",2001,0
"result.2013",2001,0
"result.2014",2001,0
"result.2015",2001,0
"result.2016",2001,0
"result.2017",2001,0
"result.2018",2001,0
"result.2019",2001,0
"result.2020",2001,0
"result.2021",2001,0
"result.2022",2001,0
"result.2023",2001,0
"result.2024",2001,0
"result.2025",2001,0
"result.2026",2001,0
"result.2027",2001,0
"result.2028",2001,0
"result.2029",2001,0
"result.2030",991,0.751994095125667
"result.2031",1021,0.515963617650087
"result.2032",2001,0
"result.2033",2001,0
"result.2034",2001,0
"result.2035",2001,0
"result.2036",2001,0
"result.2037",2001,0
"result.2038",2001,0
"result.2039",2001,0
"result.2040",2001,0
"result.2041",2001,0
"result.2042",2001,0
"result.2043",2001,0
"result.2044",2001,0
"result.2045",2001,0
"result.2046",2001,0
"result.2047",2001,0
"result.2048",2001,0
"result.2049",1861,0.68123677922965
"result.2050",2001,0
"result.2051",2001,0
"result.2052",2001,0
"result.2053",2001,0
"result.2054",2001,0
"result.2055",1668,0.584073049056709
"result.2056",2001,0
"result.2057",2001,0
"result.2058",2001,0
"result.2059",2001,0
"result.2060",2001,0
"result.2061",2001,0
"result.2062",2001,0
"result.2063",2001,0
"result.2064",2001,0
"result.2065",2001,0
"result.2066",2001,0
"result.2067",2001,0
"result.2068",2001,0
"result.2069",2001,0
"result.2070",2001,0
"result.2071",2001,0
"result.2072",2001,0
"result.2073",2001,0
"result.2074",2001,0
"result.2075",2001,0
"result.2076",2001,0
"result.2077",2001,0
"result.2078",2001,0
"result.2079",2001,0
"result.2080",2001,0
"result.2081",2001,0
"result.2082",2001,0
"result.2083",2001,0
"result.2084",2001,0
"result.2085",2001,0
"result.2086",1021,0.650081854598682
"result.2087",991,0.406502648796403
"result.2088",2001,0
"result.2089",2001,0
"result.2090",2001,0
"result.2091",2001,0
"result.2092",2001,0
"result.2093",2001,0
"result.2094",2001,0
"result.2095",2001,0
"result.2096",171,0.244155660320153
"result.2097",2001,0
"result.2098",2001,0
"result.2099",2001,0
"result.2100",2001,0
"result.2101",2001,0
"result.2102",2001,0
"result.2103",2001,0
"result.2104",2001,0
"result.2105",988,0.382823162861689
"result.2106",2001,0
"result.2107",2001,0
"result.2108",2001,0
"result.2109",2001,0
"result.2110",2001,0
"result.2111",2001,0
"result.2112",2001,0
"result.2113",2001,0
"result.2114",2001,0
"result.2115",1161,0.357539401329781
"result.2116",2001,0
"result.2117",2001,0
"result.2118",2001,0
"result.2119",2001,0
"result.2120",2001,0
"result.2121",2001,0
"result.2122",2001,0
"result.2123",2001,0
"result.2124",2001,0
"result.2125",2001,0
"result.2126",2001,0
"result.2127",2001,0
